Time,Bus01,Bus02,Bus03,Bus04,Bus05,Bus06,Bus07,Bus08,Bus09,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
3.751667,1.067354,1.114897,1.095562,1.067892,1.069036,1.072892,1.056467,1.052689,1.043419,1.083483,1.078653,1.065128,1.080119,1.0766,1.079135,1.095714,1.098022,1.095747,1.108335,1.031303
3.761667,1.066924,1.113171,1.093756,1.066201,1.067508,1.071348,1.055084,1.0514,1.043342,1.081798,1.077003,1.063416,1.078416,1.074863,1.077301,1.09387,1.095966,1.093774,1.106733,1.029925
3.771667,1.066298,1.111237,1.091735,1.064293,1.065752,1.069577,1.053466,1.049873,1.043061,1.079904,1.075138,1.061492,1.076504,1.072917,1.075277,1.091845,1.0937,1.091588,1.104984,1.028419
3.781667,1.065477,1.109104,1.089507,1.062175,1.063773,1.067583,1.051618,1.048114,1.042579,1.077807,1.073063,1.059364,1.074391,1.07077,1.073072,1.089647,1.091232,1.089199,1.103094,1.02679
3.791667,1.064465,1.106777,1.087081,1.059855,1.061579,1.065374,1.049548,1.04613,1.041898,1.075516,1.070788,1.057039,1.072083,1.068431,1.070694,1.087283,1.088574,1.086616,1.101071,1.025044
3.801667,1.063266,1.104268,1.084468,1.057344,1.059179,1.06296,1.047266,1.043931,1.041025,1.073041,1.068321,1.054528,1.069592,1.06591,1.068154,1.084764,1.085737,1.083851,1.098923,1.023188
3.811667,1.061885,1.101586,1.08168,1.054652,1.056584,1.060352,1.044782,1.041527,1.039966,1.070392,1.065674,1.051843,1.066927,1.063218,1.065462,1.082101,1.082736,1.080918,1.096658,1.021228
3.821667,1.060331,1.098744,1.078731,1.051794,1.053808,1.057562,1.042109,1.03893,1.038729,1.067583,1.06286,1.048996,1.064103,1.060368,1.062632,1.079306,1.079586,1.077831,1.094287,1.019173
3.831667,1.05861,1.095755,1.075634,1.048784,1.050865,1.054604,1.039262,1.036157,1.037325,1.064627,1.059892,1.046002,1.061133,1.057374,1.059677,1.076392,1.076301,1.074606,1.09182,1.017031
3.841667,1.056733,1.092632,1.072406,1.045637,1.047769,1.051493,1.036255,1.03322,1.035763,1.061539,1.056785,1.042877,1.058032,1.054251,1.05661,1.073372,1.072899,1.071258,1.089267,1.014813
3.851667,1.05471,1.08939,1.069061,1.042368,1.044537,1.048246,1.033106,1.030138,1.034056,1.058334,1.053556,1.039635,1.054816,1.051015,1.053448,1.070262,1.069397,1.067803,1.08664,1.012526
3.861667,1.05255,1.086042,1.065616,1.038996,1.041187,1.044881,1.029831,1.026927,1.032216,1.05503,1.050221,1.036295,1.051502,1.047683,1.050204,1.067074,1.065811,1.064259,1.083951,1.010182
3.871667,1.050266,1.082604,1.062087,1.035536,1.037736,1.041414,1.02645,1.023606,1.030256,1.051643,1.046798,1.032873,1.048105,1.04427,1.046894,1.063824,1.062158,1.060643,1.081211,1.007789
3.881667,1.047883,1.079089,1.058487,1.032005,1.034204,1.037868,1.022982,1.020195,1.0282,1.048191,1.043305,1.029385,1.044643,1.040792,1.043532,1.060527,1.058449,1.056965,1.078436,1.005367
3.891667,1.045329,1.075463,1.054781,1.028356,1.030533,1.03418,1.019368,1.016636,1.025989,1.04462,1.039686,1.025783,1.041065,1.037203,1.040071,1.057132,1.054661,1.053197,1.075571,1.002855
3.901667,1.042746,1.071845,1.051102,1.024744,1.026895,1.030526,1.015782,1.0131,1.023754,1.041092,1.036108,1.022227,1.03753,1.033656,1.036659,1.053785,1.050914,1.049467,1.072749,1.00038
3.911667,1.040088,1.068195,1.047402,1.021114,1.023231,1.026846,1.012164,1.009529,1.021456,1.03755,1.032512,1.018659,1.033982,1.030094,1.033238,1.050431,1.047166,1.045729,1.069917,0.997893
3.921667,1.037368,1.064529,1.043699,1.017484,1.019559,1.02316,1.008535,1.005944,1.019109,1.034011,1.028917,1.015098,1.030438,1.026538,1.029825,1.047083,1.043433,1.041999,1.067089,0.995407
3.931667,1.034602,1.060861,1.040009,1.013872,1.0159,1.019486,1.004914,1.002363,1.01673,1.030495,1.025341,1.011562,1.026915,1.023002,1.026435,1.043756,1.03973,1.038295,1.064276,0.992931
3.941667,1.031801,1.057206,1.036347,1.010294,1.012272,1.015844,1.001319,0.998805,1.014333,1.027016,1.021801,1.008067,1.023431,1.019504,1.023081,1.040463,1.036073,1.034629,1.061487,0.990473
3.951667,1.02898,1.053578,1.032726,1.006766,1.008692,1.012251,0.99777,0.995289,1.011931,1.02359,1.018313,1.004629,1.020001,1.016056,1.019774,1.037213,1.032474,1.031015,1.058731,0.988041
3.961667,1.02615,1.049988,1.029161,1.003303,1.005177,1.008724,0.994282,0.991832,1.009538,1.020233,1.014894,1.001263,1.016638,1.012675,1.016528,1.03402,1.028945,1.027467,1.056018,0.985643
3.971667,1.023326,1.04645,1.025664,0.999918,1.001742,1.005278,0.990872,0.988449,1.007167,1.016959,1.011557,0.997984,1.013358,1.009373,1.013353,1.030892,1.025499,1.023997,1.053354,0.983287
3.981667,1.020519,1.042975,1.022247,0.996626,0.998403,1.00193,0.987555,0.985156,1.004831,1.013779,1.008317,0.994803,1.010172,1.006162,1.010258,1.027839,1.022145,1.020614,1.050747,0.980979
3.991667,1.017742,1.039576,1.018921,0.993437,0.995172,0.998692,0.984344,0.981967,1.002542,1.010707,1.005185,0.991733,1.007092,1.003054,1.007254,1.024869,1.018894,1.01733,1.048205,0.978725
4.001667,1.015008,1.036261,1.015696,0.990362,0.992062,0.995576,0.981254,0.978895,1.000311,1.007752,1.002172,0.988785,1.004129,1.000058,1.004349,1.021991,1.015754,1.014154,1.045733,0.976531
4.011667,1.012326,1.033042,1.012582,0.987412,0.989085,0.992595,0.978295,0.975951,0.998147,1.004924,0.999289,0.985968,1.001292,0.997184,1.001549,1.01921,1.012733,1.011094,1.043337,0.974402
4.021667,1.009709,1.029928,1.009587,0.984595,0.98625,0.989758,0.975477,0.973146,0.996061,1.002232,0.996545,0.98329,0.998589,0.99444,0.998861,1.016533,1.009837,1.008158,1.041021,0.972342
4.031667,1.007168,1.026927,1.006719,0.981919,0.983565,0.987073,0.97281,0.970489,0.994062,0.999682,0.993947,0.980759,0.996028,0.991832,0.996291,1.013965,1.007073,1.005352,1.038789,0.970356
4.041667,1.004711,1.024048,1.003985,0.97939,0.981038,0.984548,0.970301,0.967987,0.992156,0.997281,0.991502,0.97838,0.993614,0.989367,0.993843,1.01151,1.004446,1.002681,1.036646,0.968445
4.051667,1.00235,1.021298,1.001391,0.977013,0.978675,0.982189,0.967956,0.965648,0.990352,0.995033,0.989215,0.976158,0.991352,0.987049,0.991522,1.009173,1.001959,1.000152,1.034593,0.966615
4.061667,1.000093,1.018683,0.998941,0.974794,0.976481,0.980001,0.965781,0.963477,0.988656,0.992943,0.98709,0.974096,0.989246,0.984882,0.98933,1.006956,0.999618,0.997767,1.032635,0.964865
4.071667,0.997948,1.01621,0.996641,0.972734,0.974459,0.977987,0.963779,0.961477,0.987072,0.991013,0.98513,0.972198,0.987298,0.982868,0.98727,1.004861,0.997423,0.99553,1.030771,0.963199
4.081667,0.995924,1.013884,0.994494,0.970837,0.972612,0.97615,0.961953,0.959652,0.985606,0.989244,0.983336,0.970464,0.985511,0.981011,0.985343,1.00289,0.995378,0.993444,1.029004,0.961618
4.091667,0.994027,1.011708,0.992503,0.969104,0.970941,0.97449,0.960305,0.958003,0.984261,0.987638,0.981711,0.968895,0.983885,0.97931,0.98355,1.001045,0.993483,0.991511,1.027334,0.960122
4.101667,0.992264,1.009689,0.99067,0.967536,0.969446,0.973008,0.958835,0.956532,0.983041,0.986195,0.980253,0.967491,0.98242,0.977765,0.981892,0.999325,0.99174,0.989731,1.025762,0.958712
4.111667,0.99064,1.007827,0.988995,0.966132,0.968128,0.971703,0.957543,0.955238,0.981947,0.984912,0.978961,0.966251,0.981114,0.976377,0.980369,0.997731,0.990148,0.988106,1.024288,0.957388
4.121667,0.989162,1.006127,0.987481,0.964891,0.966983,0.970573,0.956428,0.95412,0.980981,0.983789,0.977835,0.965172,0.979968,0.975144,0.978979,0.996262,0.988707,0.986635,1.02291,0.956149
4.131667,0.987833,1.00459,0.986128,0.963812,0.966011,0.969617,0.955487,0.953175,0.980145,0.982823,0.976871,0.964252,0.978977,0.974065,0.977721,0.994918,0.987416,0.985318,1.021628,0.954995
4.141667,0.986656,1.003217,0.984934,0.962893,0.965207,0.96883,0.954717,0.952402,0.979438,0.982012,0.976067,0.963488,0.97814,0.973136,0.976595,0.993697,0.986274,0.984154,1.020442,0.953924
4.151667,0.985635,1.002009,0.983899,0.96213,0.964569,0.968209,0.954115,0.951797,0.978861,0.981351,0.975418,0.962876,0.977452,0.972354,0.975597,0.992599,0.985279,0.983141,1.019348,0.952936
4.161667,0.984771,1.000965,0.983021,0.961521,0.964092,0.967749,0.953676,0.951356,0.978411,0.980837,0.974922,0.962412,0.976911,0.971718,0.974726,0.99162,0.984429,0.982278,1.018346,0.952028
4.171667,0.984066,1.000086,0.982299,0.961061,0.963772,0.967445,0.953396,0.951075,0.978088,0.980465,0.974572,0.962091,0.976512,0.971222,0.973979,0.990759,0.983721,0.981562,1.017433,0.9512
4.181667,0.98352,0.99937,0.981729,0.960747,0.963602,0.967293,0.95327,0.950948,0.977889,0.980232,0.974365,0.961908,0.97625,0.970863,0.973353,0.990014,0.983152,0.98099,1.016608,0.950449
4.191667,0.983134,0.998814,0.98131,0.960574,0.963579,0.967285,0.953292,0.950969,0.977813,0.980131,0.974295,0.961859,0.976121,0.970636,0.972846,0.989382,0.98272,0.98056,1.015868,0.949773
4.201667,0.982904,0.998417,0.981037,0.960538,0.963695,0.967418,0.953457,0.951135,0.977855,0.980157,0.974357,0.961938,0.976119,0.970538,0.972454,0.988862,0.982422,0.980269,1.015211,0.949169
4.211667,0.982831,0.998175,0.980908,0.960633,0.963946,0.967683,0.953757,0.951437,0.978013,0.980307,0.974545,0.962139,0.97624,0.970563,0.972174,0.988449,0.982254,0.980112,1.014633,0.948637
4.221667,0.982911,0.998086,0.980918,0.960855,0.964324,0.968075,0.954188,0.951871,0.978283,0.980573,0.974854,0.962457,0.976479,0.970708,0.972004,0.988142,0.982211,0.980086,1.014134,0.948173
4.231667,0.983141,0.998143,0.981062,0.961198,0.964825,0.968588,0.954742,0.952429,0.97866,0.980951,0.975277,0.962887,0.97683,0.970966,0.971939,0.987938,0.982292,0.980188,1.01371,0.947776
4.241667,0.983517,0.998345,0.981337,0.961657,0.96544,0.969215,0.955413,0.953106,0.979141,0.981435,0.975809,0.963422,0.977287,0.971333,0.971977,0.987834,0.982491,0.980412,1.013358,0.947442
4.251667,0.984035,0.998684,0.981737,0.962226,0.966165,0.969949,0.956194,0.953894,0.979719,0.982019,0.976445,0.964057,0.977846,0.971805,0.972115,0.987828,0.982805,0.980756,1.013078,0.947171
4.261667,0.984689,0.999156,0.982258,0.962901,0.966992,0.970784,0.957078,0.954787,0.980392,0.982699,0.977178,0.964787,0.978501,0.972376,0.972348,0.987916,0.98323,0.981214,1.012865,0.94696
4.271667,0.985474,0.999755,0.982895,0.963675,0.967915,0.971714,0.95806,0.955778,0.981152,0.983469,0.978002,0.965606,0.979247,0.973042,0.972675,0.988097,0.983762,0.981783,1.012718,0.946807
4.281667,0.986382,1.000475,0.983641,0.964543,0.968928,0.972732,0.959132,0.956861,0.981995,0.984323,0.978913,0.966509,0.980079,0.973798,0.973092,0.988366,0.984396,0.982457,1.012636,0.94671
4.291667,0.987408,1.001309,0.984492,0.9655,0.970025,0.973832,0.960288,0.958029,0.982915,0.985256,0.979904,0.967489,0.980991,0.974638,0.973595,0.988723,0.985129,0.983232,1.012616,0.946667
4.301667,0.988544,1.002251,0.985442,0.96654,0.971199,0.975008,0.961522,0.959275,0.983906,0.986264,0.98097,0.968543,0.981979,0.97556,0.974182,0.989164,0.985956,0.984103,1.012656,0.946678
4.311667,0.989782,1.003294,0.986485,0.967658,0.972445,0.976254,0.962827,0.960594,0.984962,0.98734,0.982105,0.969665,0.983038,0.976557,0.974851,0.989687,0.986874,0.985067,1.012755,0.94674
4.321667,0.991115,1.00443,0.987615,0.968849,0.973757,0.977564,0.964196,0.961978,0.986079,0.988481,0.983305,0.970849,0.984162,0.977625,0.975597,0.99029,0.987879,0.986118,1.012913,0.946853
4.331667,0.992534,1.005654,0.988828,0.970107,0.975129,0.978932,0.965624,0.963421,0.987248,0.989681,0.984564,0.972091,0.985348,0.97876,0.976419,0.99097,0.988965,0.987251,1.013127,0.947016
4.341667,0.994031,1.006956,0.990116,0.971426,0.976554,0.980353,0.967105,0.964918,0.988465,0.990935,0.985878,0.973387,0.98659,0.979957,0.977313,0.991725,0.99013,0.988463,1.013397,0.947227
4.351667,0.995597,1.008331,0.991474,0.972803,0.978028,0.98182,0.968633,0.966461,0.989724,0.992239,0.987241,0.97473,0.987884,0.981213,0.978277,0.992553,0.991368,0.989747,1.013722,0.947487
4.361667,0.997224,1.009771,0.992897,0.974231,0.979545,0.983329,0.970201,0.968045,0.991018,0.993588,0.988647,0.976118,0.989225,0.982522,0.979308,0.993451,0.992677,0.9911,1.014102,0.947794
4.371667,0.998849,1.011206,0.994312,0.975644,0.981045,0.984821,0.971751,0.969611,0.992302,0.994923,0.990039,0.977489,0.990551,0.983818,0.98033,0.994342,0.993977,0.992445,1.01447,0.948095
4.381667,1.000639,1.012838,0.99594,0.977249,0.982713,0.986477,0.973464,0.971339,0.993702,0.99643,0.991601,0.979033,0.992057,0.985313,0.981593,0.995484,0.99552,0.994024,1.015059,0.94858
4.391667,1.002338,1.014358,0.997442,0.978727,0.98426,0.988014,0.975056,0.972946,0.995023,0.99782,0.993046,0.980455,0.993443,0.98668,0.982716,0.996484,0.996923,0.995467,1.01551,0.948955
4.401667,1.004194,1.016077,0.999169,0.980413,0.98599,0.98973,0.976825,0.974729,0.99646,0.9994,0.994677,0.982069,0.995026,0.988267,0.98411,0.997768,0.998591,0.997163,1.016224,0.94955
4.411667,1.005935,1.017658,1.000741,0.981941,0.987568,0.991296,0.978441,0.97636,0.997796,1.000832,0.99616,0.983529,0.996458,0.989693,0.985328,0.998874,1.000086,0.998692,1.016764,0.950004
4.421667,1.007819,1.019434,1.002543,0.983686,0.989337,0.993049,0.980241,0.978171,0.999243,1.002464,0.99784,0.985193,0.998099,0.991352,0.986839,1.000287,1.001861,1.000485,1.017602,0.950708
4.431667,1.009619,1.021116,1.004241,0.985319,0.990993,0.994691,0.981927,0.979868,1.000612,1.003989,0.999411,0.986744,0.999632,0.9929,0.988239,1.001593,1.003527,1.00217,1.018334,0.951328
4.441667,1.011412,1.022809,1.005959,0.986966,0.992654,0.996336,0.983612,0.981564,1.001972,1.005527,1.000992,0.988306,1.001179,0.99447,0.989685,1.002953,1.005232,1.003889,1.019121,0.951999
4.451667,1.01319,1.024507,1.007695,0.988623,0.994313,0.99798,0.985291,0.983252,1.003316,1.007072,1.002578,0.989874,1.002736,0.996058,0.991176,1.004366,1.006974,1.005638,1.019968,0.952723
4.461667,1.014947,1.026202,1.009439,0.990282,0.995964,0.999615,0.986957,0.984925,1.004638,1.008618,1.004162,0.991441,1.004297,0.997657,0.992705,1.005826,1.008746,1.00741,1.020871,0.953497
4.471667,1.016673,1.027888,1.011185,0.991937,0.997602,1.001237,0.988606,0.986579,1.005934,1.010161,1.005739,0.993003,1.005856,0.999261,0.994266,1.007328,1.010541,1.009198,1.021825,0.95432
4.481667,1.018363,1.029558,1.012927,0.993583,0.99922,1.002839,0.99023,0.988208,1.007199,1.011694,1.007304,0.994553,1.007408,1.000865,0.995855,1.008867,1.012354,1.010996,1.022829,0.955189
4.491667,1.02001,1.031207,1.01466,0.995215,1.000814,1.004417,0.991825,0.989805,1.008427,1.013213,1.008852,0.996087,1.008948,1.002464,0.997465,1.010439,1.01418,1.0128,1.02388,0.956104
4.501667,1.021607,1.032828,1.016378,0.996826,1.002379,1.005965,0.993386,0.991365,1.009613,1.014712,1.010377,0.9976,1.010471,1.004052,0.999093,1.012038,1.016012,1.014602,1.024977,0.957062
4.511667,1.02315,1.034416,1.018074,0.998411,1.003908,1.007479,0.994907,0.992884,1.010755,1.016188,1.011874,0.999087,1.011971,1.005623,1.000733,1.013661,1.017846,1.016399,1.026116,0.958063
4.521667,1.024632,1.035965,1.019743,0.999966,1.005397,1.008953,0.996382,0.994356,1.011846,1.017634,1.013339,1.000542,1.013443,1.007174,1.00238,1.015301,1.019676,1.018183,1.027295,0.959105
4.531667,1.02605,1.037472,1.021381,1.001484,1.006841,1.010381,0.997808,0.995776,1.012884,1.019046,1.014767,1.00196,1.014884,1.008697,1.004027,1.016954,1.021496,1.019949,1.02851,0.960185
4.541667,1.027398,1.038931,1.02298,1.00296,1.008235,1.011761,0.99918,0.99714,1.013864,1.020419,1.016152,1.003338,1.016287,1.010188,1.005671,1.018615,1.023301,1.021693,1.029759,0.961302
4.551667,1.028673,1.040337,1.024537,1.00439,1.009574,1.013086,1.000491,0.998442,1.014783,1.021748,1.017489,1.00467,1.017647,1.011642,1.007304,1.020278,1.025085,1.023407,1.031037,0.962451
4.561667,1.029871,1.041686,1.026046,1.005768,1.010854,1.014352,1.00174,0.999678,1.015638,1.023029,1.018776,1.005951,1.01896,1.013054,1.008921,1.021937,1.026843,1.025087,1.03234,0.963632
4.571667,1.030989,1.042975,1.027502,1.00709,1.01207,1.015555,1.00292,1.000845,1.016427,1.024257,1.020005,1.007177,1.020222,1.014417,1.010516,1.023586,1.028569,1.026727,1.033664,0.96484
4.581667,1.032025,1.044199,1.028901,1.00835,1.013219,1.016691,1.004028,1.001938,1.017146,1.025429,1.021175,1.008344,1.021427,1.015728,1.012084,1.02522,1.030257,1.028322,1.035004,0.966071
4.591667,1.032978,1.045356,1.030237,1.009546,1.014295,1.017756,1.005061,1.002954,1.017794,1.026539,1.02228,1.009447,1.022572,1.016982,1.013619,1.026833,1.031902,1.029867,1.036355,0.967323
4.601667,1.033844,1.046441,1.031508,1.010672,1.015296,1.018746,1.006015,1.003889,1.018369,1.027584,1.023316,1.010483,1.023652,1.018174,1.015114,1.028419,1.0335,1.031357,1.037711,0.968591
4.611667,1.034624,1.047453,1.032708,1.011726,1.016219,1.019659,1.006887,1.004742,1.018869,1.028561,1.024281,1.011448,1.024664,1.0193,1.016565,1.029973,1.035045,1.032787,1.039069,0.96987
4.621667,1.035318,1.048389,1.033835,1.012703,1.017061,1.020491,1.007675,1.005508,1.019294,1.029466,1.025172,1.01234,1.025605,1.020356,1.017967,1.031489,1.036531,1.034152,1.040421,0.971158
4.631667,1.035924,1.049247,1.034886,1.013601,1.017819,1.02124,1.008377,1.006187,1.019642,1.030297,1.025985,1.013156,1.026472,1.02134,1.019313,1.032961,1.037956,1.03545,1.041764,0.972448
4.641667,1.036443,1.050025,1.035857,1.014418,1.018492,1.021904,1.008991,1.006777,1.019914,1.031052,1.026719,1.013892,1.027262,1.022247,1.020601,1.034384,1.039314,1.036675,1.04309,0.973738
4.651667,1.036877,1.050724,1.036746,1.015151,1.019078,1.022483,1.009517,1.007277,1.02011,1.031729,1.027372,1.014549,1.027973,1.023076,1.021825,1.035754,1.040603,1.037824,1.044396,0.975022
4.661667,1.037227,1.05134,1.037551,1.015799,1.019576,1.022975,1.009953,1.007688,1.020231,1.032326,1.027943,1.015124,1.028604,1.023823,1.022981,1.037066,1.041817,1.038896,1.045676,0.976295
4.671667,1.037495,1.051875,1.038272,1.016362,1.019987,1.02338,1.0103,1.008008,1.020278,1.032843,1.028431,1.015617,1.029154,1.024489,1.024066,1.038316,1.042955,1.039886,1.046924,0.977553
4.681667,1.037683,1.052329,1.038907,1.016838,1.020311,1.023698,1.010558,1.008239,1.020252,1.033279,1.028836,1.016027,1.029622,1.025072,1.025078,1.0395,1.044014,1.040794,1.048137,0.978792
4.691667,1.037795,1.052702,1.039455,1.017229,1.020548,1.02393,1.010729,1.008382,1.020157,1.033635,1.029158,1.016356,1.030009,1.025571,1.026013,1.040615,1.044992,1.041617,1.049308,0.980008
4.701667,1.037832,1.052994,1.039917,1.017534,1.0207,1.024078,1.010815,1.008439,1.019993,1.033911,1.0294,1.016603,1.030315,1.025987,1.02687,1.041658,1.045887,1.042355,1.050436,0.981195
4.711667,1.0378,1.053208,1.040294,1.017756,1.020769,1.024144,1.010818,1.008414,1.019765,1.03411,1.029562,1.016772,1.030542,1.02632,1.027647,1.042627,1.046698,1.043007,1.051515,0.982351
4.721667,1.037701,1.053345,1.040586,1.017897,1.020759,1.024131,1.010742,1.008308,1.019476,1.034233,1.029646,1.016863,1.030691,1.026573,1.028344,1.043521,1.047425,1.043574,1.052542,0.983471
4.731667,1.03754,1.053408,1.040796,1.017958,1.020671,1.024041,1.010589,1.008127,1.019129,1.034282,1.029656,1.01688,1.030765,1.026746,1.028961,1.044337,1.048067,1.044055,1.053514,0.984553
4.741667,1.037322,1.053398,1.040924,1.017944,1.020511,1.023879,1.010363,1.007873,1.018729,1.034261,1.029594,1.016826,1.030768,1.026843,1.029497,1.045076,1.048625,1.044452,1.054429,0.985592
4.751667,1.037051,1.053319,1.040975,1.017857,1.020282,1.02365,1.010071,1.007552,1.01828,1.034174,1.029465,1.016705,1.030701,1.026867,1.029955,1.045737,1.0491,1.044766,1.055284,0.986586
4.761667,1.036732,1.053174,1.040951,1.017703,1.01999,1.023357,1.009716,1.00717,1.017787,1.034024,1.029273,1.016521,1.030571,1.026822,1.030336,1.046321,1.049493,1.045001,1.056079,0.987533
4.771667,1.036371,1.052967,1.040856,1.017485,1.01964,1.023007,1.009305,1.006731,1.017255,1.033816,1.029023,1.016278,1.03038,1.026711,1.030641,1.046829,1.049807,1.045157,1.056812,0.98843
4.781667,1.035972,1.0527,1.040694,1.017208,1.019237,1.022605,1.008844,1.006242,1.016689,1.033556,1.028721,1.015984,1.030135,1.026539,1.030875,1.047262,1.050044,1.045239,1.057483,0.989276
4.791667,1.035542,1.05238,1.040468,1.016879,1.018787,1.022157,1.008338,1.00571,1.016096,1.033247,1.028371,1.015641,1.02984,1.026312,1.031039,1.047623,1.050206,1.04525,1.058092,0.99007
4.801667,1.035085,1.052009,1.040184,1.016503,1.018298,1.021669,1.007794,1.005141,1.01548,1.032897,1.027979,1.015258,1.029501,1.026035,1.031139,1.047915,1.050298,1.045193,1.05864,0.99081
4.811667,1.034607,1.051592,1.039847,1.016085,1.017775,1.021149,1.00722,1.004542,1.014848,1.032511,1.027552,1.014839,1.029124,1.025714,1.031177,1.04814,1.050323,1.045074,1.059127,0.991497
4.821667,1.034114,1.051134,1.039461,1.015633,1.017226,1.020603,1.006622,1.00392,1.014205,1.032096,1.027097,1.014391,1.028716,1.025354,1.031159,1.048302,1.050285,1.044897,1.059556,0.992131
